2011,3,17,300,19.3,30.1,247
2011,3,17,400,19.9,28.5,246
2011,3,17,500,15.2,22.7,247
2011,3,17,600,14.5,17.4,240
2011,3,17,700,13.7,17.5,232
2011,3,17,800,11.3,18.8,231
2011,3,17,900,12.9,18.2,224
2011,3,17,1000,10.4,16.2,241
2011,3,17,1100,8.9,13.4,243
2011,3,17,1200,10.1,16.7,244
2011,3,17,1300,9,16.2,251
2011,3,17,1400,7.7,13.2,253
2011,3,17,1500,11.9,22.5,235
2011,3,17,1600,21.3,37.7,232
2011,3,17,1700,20.5,35.8,235
2011,3,17,1800,17.5,30.3,230
2011,3,17,1900,26.3,37.2,223
2011,3,17,2000,29.3,39.7,225
2011,3,17,2100,23.1,32.1,224
2011,3,17,2200,23.7,32.3,201
2011,3,17,2300,36,47.7,193
2011,3,18,0,35.4,46.2,200
2011,3,18,100,41,57.2,206
2011,3,18,200,42.3,53.8,205
2011,3,18,300,36.2,50.9,207
2011,3,18,400,40.7,54.6,199
2011,3,18,500,37.7,48.4,207
2011,3,18,600,35.3,44.3,204
2011,3,18,700,38.7,47.7,208
2011,3,18,800,40,49.8,204
2011,3,18,900,41.4,57.1,201
2011,3,18,1000,43.9,56.8,198
2011,3,18,1100,42.5,53.4,194
2011,3,18,1200,39.8,52.1,195
2011,3,18,1300,32.9,103.5,197
2011,3,18,1400,21.5,45.2,207
2011,3,18,1500,14.9,36.1,215
2011,3,18,1600,13.2,30.9,213
2011,3,18,1700,12.4,27.6,201
2011,3,18,1800,12.9,33.9,179
2011,3,18,1900,12.5,36.2,188
2011,3,18,2000,9.3,26.8,185
2011,3,18,2100,7.9,20.8,57
2011,3,18,2200,14,38.5,163
2011,3,18,2300,32.3,47,184
2011,3,19,0,28.7,47.8,185
2011,3,19,100,33.3,43.6,187
2011,3,19,200,29.4,40.9,198
2011,3,19,300,22.8,34.2,160
2011,3,19,400,28,42.1,167
2011,3,19,500,11.5,28.7,98
2011,3,19,600,9,22.6,58
2011,3,19,700,12,35.1,105
2011,3,19,800,12.7,29.3,137
2011,3,19,900,8.4,29.9,85
2011,3,19,1000,8.1,30.3,151
2011,3,19,1100,7.7,21.8,69
2011,3,19,1200,10.9,29.1,168
2011,3,19,1300,9.2,25.8,139
2011,3,19,1400,21.1,36.7,212
2011,3,19,1500,16.4,38.8,228
2011,3,19,1600,25.1,47.5,207
2011,3,19,1700,43.8,63.1,210
2011,3,19,1800,46.5,62.3,214
2011,3,19,1900,31.4,58.5,219
2011,3,19,2000,25.1,48,219
2011,3,19,2100,43.6,261,236
2011,3,19,2200,27.4,46.1,219
2011,3,19,2300,25.6,34.9,217
2011,3,20,0,16.6,27.4,220
2011,3,20,100,17.5,28.9,222
2011,3,20,200,21.4,31.6,227
2011,3,20,300,21.1,31.2,222
2011,3,20,400,22.8,30.3,222
2011,3,20,500,22,32,223
2011,3,20,600,25,33.3,223
2011,3,20,700,22.8,33.4,212
2011,3,20,800,36.7,44.1,190
2011,3,20,900,36.9,43.5,190
2011,3,20,1000,27.2,40.3,174
2011,3,20,1100,15.1,27.9,150
2011,3,20,1200,7.9,24,38
2011,3,20,1300,6.8,20.2,5
2011,3,20,1400,7.6,21.7,56
2011,3,20,1500,7.1,19.8,108
2011,3,20,1600,7.3,20.4,76
2011,3,20,1700,8,23.7,161
2011,3,20,1800,6.6,17.9,136
2011,3,20,1900,6.4,17.8,15
2011,3,20,2000,8.2,30.4,80
2011,3,20,2100,6.9,17.7,36
2011,3,20,2200,6.4,18.2,357
2011,3,20,2300,6.3,21.1,356
2011,3,21,0,6.7,20.7,353
2011,3,21,100,8.7,24.2,342
2011,3,21,200,6,18.3,14
2011,3,21,300,6.8,19.4,335
2011,3,21,400,7.5,21.2,339
2011,3,21,500,15.3,44.9,228
2011,3,21,600,12.3,38.1,246
2011,3,21,700,9.1,25.2,3
2011,3,21,800,6.6,16.7,359
2011,3,21,900,6.7,16.7,26
2011,3,21,1000,5.4,13,344
2011,3,21,1100,4,12.6,344
2011,3,21,1200,5.8,14.3,355
2011,3,21,1300,5.6,15.3,302
2011,3,21,1400,4.7,15.7,328
2011,3,21,1500,5.5,17.7,271
2011,3,21,1600,3.1,7.3,336
2011,3,21,1700,3.4,10.4,332
2011,3,21,1800,5.3,16.2,224
2011,3,21,1900,6.4,16.2,245
2011,3,21,2000,9.9,21.4,211
2011,3,21,2100,19.3,26.4,207
2011,3,21,2200,17.5,26.7,210
2011,3,21,2300,22.5,31.2,201
2011,3,22,0,4.3,15.9,238
2011,3,22,100,7.7,24.2,211
2011,3,22,200,13.6,25.4,216
2011,3,22,300,10.2,24,217
2011,3,22,400,14.9,26.4,226
2011,3,22,500,15,22.6,235
2011,3,22,600,13,19.9,238
2011,3,22,700,10.2,15.2,245
2011,3,22,800,9.7,14.3,253
2011,3,22,900,12.8,25.3,262
2011,3,22,1000,12.9,30.3,327
2011,3,22,1100,15.1,25.3,322
2011,3,22,1200,17.2,28.3,316
2011,3,22,1300,17.7,30.5,315
2011,3,22,1400,14.8,28.3,311
2011,3,22,1500,12.4,24.4,319
2011,3,22,1600,10.4,19.3,314
2011,3,22,1700,8.7,16,318
2011,3,22,1800,8.8,14.8,296
2011,3,22,1900,7,12,306
2011,3,22,2000,5,8.9,301
2011,3,22,2100,5,8.7,311
2011,3,22,2200,3.6,7.3,286
2011,3,22,2300,3,5.6,258
2011,3,23,0,4.3,6.1,224
2011,3,23,100,4.6,6.4,222
2011,3,23,200,4.6,6.3,222
2011,3,23,300,3.6,5.2,218
2011,3,23,400,3.3,4.6,219
2011,3,23,500,2.6,3.3,207
2011,3,23,600,2.2,2.9,190
2011,3,23,700,1.8,2.5,204
2011,3,23,800,2.3,4,187
2011,3,23,900,3.2,4.8,190
2011,3,23,1000,8,17.7,192
2011,3,23,1100,14.6,21,198
2011,3,23,1200,13.2,25.8,188
2011,3,23,1300,24.7,37.3,190
2011,3,23,1400,31.8,46.9,198
2011,3,23,1500,33.2,48.5,197
2011,3,23,1600,34.9,50.1,198
2011,3,23,1700,31.1,47.1,202
2011,3,23,1800,15.8,36.9,215
2011,3,23,1900,25.4,43.9,213
2011,3,23,2000,14.4,30.3,165
2011,3,23,2100,22.7,30.3,160
2011,3,23,2200,23.1,30,153
2011,3,23,2300,25.9,33,152
2011,3,24,0,25.4,34.2,153
2011,3,24,100,19.7,31.1,145
2011,3,24,200,9,23.7,107
2011,3,24,300,10.5,28.2,131
2011,3,24,400,11.8,25.3,143
2011,3,24,500,8.9,20.8,127
2011,3,24,600,10.4,31.6,106
2011,3,24,700,17.1,31.8,148
2011,3,24,800,18.9,30.9,150
2011,3,24,900,16,29.9,152
2011,3,24,1000,8.9,23.3,110
2011,3,24,1100,4.6,17.7,77
2011,3,24,1200,3.6,12.8,8
2011,3,24,1300,4.6,11.1,282
2011,3,24,1400,3.5,9.6,289
2011,3,24,1500,3,8.4,305
2011,3,24,1600,4.9,13.1,231
2011,3,24,1700,11.1,21,225
2011,3,24,1800,12.8,22,226
2011,3,24,1900,8.3,20.5,241
2011,3,24,2000,4.4,14.2,194
2011,3,24,2100,17.9,33.5,199
2011,3,24,2200,13.3,27.4,202
2011,3,24,2300,13.2,31,190
2011,3,25,0,19.3,31.8,172
2011,3,25,100,37.9,51.3,193
2011,3,25,200,36,50,195
2011,3,25,300,30,47.2,190
2011,3,25,400,26.5,37,181
2011,3,25,500,14.4,30.5,156
2011,3,25,600,11.9,31.7,135
2011,3,25,700,6.4,27.5,102
2011,3,25,800,6.5,20.3,133
2011,3,25,900,8.5,22.4,191
2011,3,25,1000,7,21.7,166
2011,3,25,1100,8.2,23.8,194
2011,3,25,1200,12.1,25.4,195
2011,3,25,1300,4.5,16.6,245
2011,3,25,1400,6.5,17.9,356
2011,3,25,1500,10.5,27.8,243
2011,3,25,1600,7.6,36.3,280
2011,3,25,1700,9.4,23.4,254
2011,3,25,1800,21.5,63.1,225
2011,3,25,1900,18,32.4,228
2011,3,25,2000,30.4,45.5,207
2011,3,25,2100,38.4,46.4,197
2011,3,25,2200,34.3,39.5,195
2011,3,25,2300,33.4,42.2,199
2011,3,26,0,25.8,35.6,194
2011,3,26,100,18.2,31.5,191
2011,3,26,200,23.3,29.3,203
2011,3,26,300,21.8,31.5,205
2011,3,26,400,21.1,40.6,211
2011,3,26,500,22.9,41.5,210
2011,3,26,600,22.9,42.6,213
2011,3,26,700,16.6,33.8,214
2011,3,26,800,20.6,34,198
2011,3,26,900,23.6,35.1,196
2011,3,26,1000,24.8,35.2,193
2011,3,26,1100,26.5,40.7,203
2011,3,26,1200,27.5,62.9,221
2011,3,26,1300,27.7,58.4,220
2011,3,26,1400,23.8,45.7,230
2011,3,26,1500,21.8,36.8,229
2011,3,26,1600,19.6,33.5,230
2011,3,26,1700,21.1,35.6,227
2011,3,26,1800,18.2,31,222
2011,3,26,1900,15.7,27.2,213
2011,3,26,2000,14.3,23.5,181
2011,3,26,2100,16.7,27.4,160
2011,3,26,2200,12.9,23.1,124
2011,3,26,2300,9,22.9,120
2011,3,27,0,8.3,20.2,117
2011,3,27,100,8.6,25.5,136
2011,3,27,200,8.6,20.3,122
2011,3,27,300,12.3,25.3,147
2011,3,27,400,9.3,22.1,155
2011,3,27,500,14,24.6,174
2011,3,27,600,22.3,28,179
2011,3,27,700,10.5,21.6,135
2011,3,27,800,6.9,15.9,15
2011,3,27,900,4.3,14.2,342
2011,3,27,1000,6.7,24.8,11
2011,3,27,1100,11.6,24.8,193
2011,3,27,1200,18.3,29.7,183
2011,3,27,1300,9.7,27.2,144
2011,3,27,1400,20.1,31.8,210
2011,3,27,1500,13.9,24.9,231
2011,3,27,1600,13.5,24.2,229
2011,3,27,1700,13.9,22.4,222
2011,3,27,1800,11,24.5,225
2011,3,27,1900,12.6,20.3,228
2011,3,27,2000,14.9,21.2,229
2011,3,27,2100,13.6,19.6,226
2011,3,27,2200,13.5,19.3,214
2011,3,27,2300,15.6,23.4,219
2011,3,28,0,11.7,15.4,225
2011,3,28,100,14.5,22.3,223
2011,3,28,200,16,22.5,232
2011,3,28,300,14.9,19.2,236
2011,3,28,400,10.8,15.5,236
2011,3,28,500,10.5,12.8,235
2011,3,28,600,8.8,11.5,237
2011,3,28,700,6.7,11,233
2011,3,28,800,6.2,8.6,239
2011,3,28,900,4.9,8.4,221
2011,3,28,1000,1.7,4.2,212
2011,3,28,1100,1.6,5,286
2011,3,28,1200,2.7,9.6,325
2011,3,28,1300,3.8,8.3,350
2011,3,28,1400,5.4,11,333
2011,3,28,1500,6.1,13.5,343
2011,3,28,1600,9.3,16.7,293
2011,3,28,1700,11.7,94.7,314
2011,3,28,1800,7.2,14.2,298
2011,3,28,1900,7.4,60.5,321
2011,3,28,2000,9.3,16.6,272
2011,3,28,2100,6.7,13.4,324
2011,3,28,2200,5.5,13.9,329
2011,3,28,2300,7.4,14,258
2011,3,29,0,11.3,15.1,253
2011,3,29,100,13.3,17.5,247
2011,3,29,200,13.3,21.3,242
2011,3,29,300,12,17.3,220
2011,3,29,400,14.7,20.9,225
